"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y"
13886, 3.758669228510000e-01, 1.077254131370000e-02, 4.780717018385658e+05, -1.366466942103974e+00, 2.271428203654840e-04, 3.026888018343673e-04
13887, 3.754589456140000e-01, 1.023076208090000e-02, 4.758414237110009e+05, -1.371367187585687e+00, 2.352516195923995e-04, 3.106817230613407e-04
13888, 3.750481204460000e-01, 9.691201502000001e-03, 4.738533320653764e+05, -1.375735314136046e+00, 2.448620742535976e-04, 3.192723652915797e-04
13889, 3.746335708900000e-01, 9.154567079340000e-03, 4.722227030298773e+05, -1.379318043332372e+00, 2.554436098564827e-04, 3.277772859367499e-04
13890, 3.742145039730000e-01, 8.621530801740000e-03, 4.711165836168273e+05, -1.381748348588493e+00, 2.663029703248137e-04, 3.352454947500970e-04
13891, 3.737901427200000e-01, 8.092785854020000e-03, 4.707671639376729e+05, -1.382516074453190e+00, 2.761990598605488e-04, 3.401026201358111e-04
13892, 3.733597591190000e-01, 7.569025537820000e-03, 4.711700519420688e+05, -1.381630870899975e+00, 2.830963245800917e-04, 3.407882345059136e-04
13893, 3.729238508540000e-01, 7.049953256250000e-03, 4.717822721560640e+05, -1.380285734031006e+00, 2.853309576180620e-04, 3.374495365286131e-04
13894, 3.724845037860000e-01, 6.533895985350000e-03, 4.719699004920582e+05, -1.379873487282794e+00, 2.833075018381253e-04, 3.319009465390336e-04
13895, 3.720438785080000e-01, 6.019046370020000e-03, 4.712507050214018e+05, -1.381453664352189e+00, 2.792765977751704e-04, 3.268372163044404e-04
13896, 3.716041190920000e-01, 5.503582364530000e-03, 4.692350936172777e+05, -1.385882255815234e+00, 2.768488524503070e-04, 3.258452425084206e-04
13897, 3.711665204510000e-01, 4.986414497720000e-03, 4.665186000607189e+05, -1.391850787323528e+00, 2.801164071880153e-04, 3.306555581691002e-04
13898, 3.707283825410000e-01, 4.469843709280000e-03, 4.643954972343111e+05, -1.396515553077956e+00, 2.896478658329950e-04, 3.386597873084735e-04
13899, 3.702860765670000e-01, 3.956988861750000e-03, 4.634289697841008e+05, -1.398639154485471e+00, 3.016388197177371e-04, 3.456740298808490e-04
13900, 3.698379257390000e-01, 3.449392192230000e-03, 4.636313183344398e+05, -1.398194565285014e+00, 3.114617219316663e-04, 3.482656860579784e-04
13901, 3.693834077370000e-01, 2.947655909330000e-03, 4.644025455413649e+05, -1.396500066922052e+00, 3.155653128910044e-04, 3.454084324417653e-04
13902, 3.689247572460000e-01, 2.449865042580000e-03, 4.641314397288135e+05, -1.397095725829612e+00, 3.142292549392538e-04, 3.412172526764934e-04
13903, 3.684664489520000e-01, 1.951942898790000e-03, 4.620404424748276e+05, -1.401689950971077e+00, 3.138942549514604e-04, 3.419053661291182e-04
13904, 3.680095152630000e-01, 1.452949233010000e-03, 4.595475580934283e+05, -1.407167180593430e+00, 3.209178020853594e-04, 3.485305040470121e-04
13905, 3.675499479210000e-01, 9.565834509240000e-04, 4.582942986601716e+05, -1.409920773878200e+00, 3.341530733334291e-04, 3.565283736340793e-04
13906, 3.670844737020000e-01, 4.659657526630000e-04, 4.585859259935822e+05, -1.409280026204075e+00, 3.475953425207802e-04, 3.611761141745210e-04
13907, 3.666121578410000e-01, -1.784668542210000e-05, 4.600986374283810e+05, -1.405956379129796e+00, 3.553450362543148e-04, 3.592045857925700e-04
13908, 3.661335882280000e-01, -4.952476821010000e-04, 4.613156148931361e+05, -1.403282502607712e+00, 3.551920161823530e-04, 3.528925666424228e-04
13909, 3.656532074600000e-01, -9.705889932900000e-04, 4.603456096186302e+05, -1.405413745301118e+00, 3.529753180823709e-04, 3.504184536852518e-04
13799, 3.823198886960000e-01, 3.013971809910000e-02, 5.986661990085806e+05, -1.101503289107914e+00, 3.518600410259251e-04, 3.464076753680571e-04
13800, 3.827409339310000e-01, 3.055503565010000e-02, 5.956294632299618e+05, -1.108175439363263e+00, 3.556297834803880e-04, 3.501888723039509e-04
13801, 3.831624906920000e-01, 3.096942881650000e-02, 5.927952837504905e+05, -1.114402543963803e+00, 3.565867936272143e-04, 3.497912800740754e-04
13802, 3.835847115430000e-01, 3.138273329980000e-02, 5.908121921609315e+05, -1.118759684663635e+00, 3.544343956669832e-04, 3.470673220395404e-04
13803, 3.840065826500000e-01, 3.179597595470000e-02, 5.896383840804374e+05, -1.121338711768708e+00, 3.508126537326589e-04, 3.446254421011187e-04
13804, 3.844270533200000e-01, 3.221021886570000e-02, 5.889008332525378e+05, -1.122959218228095e+00, 3.475657716899661e-04, 3.442685182919270e-04
13805, 3.848450699770000e-01, 3.262650880110000e-02, 5.882413047617784e+05, -1.124408298262984e+00, 3.458895108663999e-04, 3.468962235130516e-04
13806, 3.852599264860000e-01, 3.304551611200000e-02, 5.872681928306711e+05, -1.126546366732864e+00, 3.463447277056572e-04, 3.522841201567832e-04
13807, 3.856716016400000e-01, 3.346721448070000e-02, 5.858283042471152e+05, -1.129710011409523e+00, 3.486557035461416e-04, 3.596046318788555e-04
13808, 3.860801535270000e-01, 3.389150096220000e-02, 5.839833513437191e+05, -1.133763641321014e+00, 3.523235699648434e-04, 3.683462868874796e-04
13809, 3.864856414630000e-01, 3.431827461900000e-02, 5.817338030288190e+05, -1.138706226207509e+00, 3.571820236389904e-04, 3.782742639654330e-04
13810, 3.868882517320000e-01, 3.474731881830000e-02, 5.789484167953925e+05, -1.144826124948603e+00, 3.631444238214412e-04, 3.886713762590092e-04
13811, 3.872887743550000e-01, 3.517786310770000e-02, 5.755968883369062e+05, -1.152189920514074e+00, 3.696274111350944e-04, 3.981519017671264e-04
13812, 3.876881852050000e-01, 3.560898390040000e-02, 5.718847193497057e+05, -1.160346095783006e+00, 3.755881556945953e-04, 4.053156290885618e-04
13813, 3.880874625040000e-01, 3.603976672380000e-02, 5.680826697688153e+05, -1.168699751791079e+00, 3.799822510288651e-04, 4.090170996736152e-04
13814, 3.884874997710000e-01, 3.646937494400000e-02, 5.646839935883109e+05, -1.176167137760338e+00, 3.818867375895554e-04, 4.093778942605274e-04
13815, 3.888880713540000e-01, 3.689800958190000e-02, 5.621021306843873e+05, -1.181839866140258e+00, 3.815272815150520e-04, 4.085033514110671e-04
13816, 3.892881436040000e-01, 3.732662868420000e-02, 5.601762112582194e+05, -1.186071391280366e+00, 3.806258270181702e-04, 4.090311372182086e-04
13817, 3.896866663810000e-01, 3.775620208720000e-02, 5.585001548243546e+05, -1.189753931079162e+00, 3.810271297117103e-04, 4.129657837769432e-04
13818, 3.900825969810000e-01, 3.818767514500000e-02, 5.566162127521770e+05, -1.193893225866165e+00, 3.841267853737815e-04, 4.214284171872394e-04
13819, 3.904753883990000e-01, 3.862151501070000e-02, 5.540334026757900e+05, -1.199568035321772e+00, 3.907515105815905e-04, 4.343613336725532e-04
13820, 3.908651590140000e-01, 3.905757501520000e-02, 5.505398433737976e+05, -1.207243893311455e+00, 4.009924629177248e-04, 4.513141250887857e-04
13821, 3.912520753050000e-01, 3.949567052200000e-02, 5.460934969258643e+05, -1.217013163261389e+00, 4.150796635543389e-04, 4.726191774698190e-04
13822, 3.916363060950000e-01, 3.993562068000000e-02, 5.405048711910604e+05, -1.229292186970355e+00, 4.342262156733081e-04, 4.996748542151845e-04
13823, 3.920181134460000e-01, 4.037716957160000e-02, 5.333670114526832e+05, -1.244975103150084e+00, 4.609955962959537e-04, 5.351705451937309e-04
13824, 3.923979948090000e-01, 4.081986635960000e-02, 5.240236177346595e+05, -1.265503898319053e+00, 5.004294246255070e-04, 5.846903721023548e-04
13825, 3.927764872520000e-01, 4.126323629950000e-02, 5.111593262881820e+05, -1.293768617977523e+00, 5.647922139648467e-04, 6.625004538104480e-04
13826, 3.931542959720000e-01, 4.170700653490000e-02, 4.757446665534684e+05, -1.371579777135914e+00, 6.810739474858436e-04, 6.960995224502204e-04
13827, 3.935849420950000e-01, 4.208952694270000e-02, 4.154927390667421e+05, -1.503962026588224e+00, 7.064533988307033e-04, 4.269493891244833e-04
13828, 3.941278276990000e-01, 4.229536632880000e-02, 4.082879313352396e+05, -1.519792037247681e+00, 4.097960428599592e-04, 8.491934664175837e-05
13829, 3.947039946140000e-01, 4.232142085780000e-02, 4.344224753052001e+05, -1.462370642389967e+00, -1.466200299205163e-05, 2.524655205108934e-06
13830, 3.952414316370000e-01, 4.210361449380000e-02, 4.691032789598579e+05, -1.386171871792480e+00, -1.720875527302522e-04, 1.107525995621310e-04
13964, 3.308934582970000e-01, -1.850122576560000e-02, 5.031149980009537e+05, -1.311443177421795e+00, 5.091403877081331e-04, -6.416994177589481e-06
13965, 3.301463683280000e-01, -1.848005625950000e-02, 5.045565118658339e+05, -1.308275961765639e+00, 4.746672221139060e-04, -1.307094927296795e-05
13966, 3.293995334950000e-01, -1.846008743880000e-02, 4.984632002117886e+05, -1.321663853855136e+00, 4.601054926681846e-04, -1.085610517306889e-05
13967, 3.286528798210000e-01, -1.844481767060000e-02, 4.916101336733451e+05, -1.336721037946141e+00, 4.824044890901928e-04, -1.597696282018712e-05
13968, 3.279072074900000e-01, -1.841066244870000e-02, 4.902932034375493e+05, -1.339614525246192e+00, 5.188897021583907e-04, -3.553589487420533e-05
13969, 3.271641741870000e-01, -1.834286442950000e-02, 4.948537574160402e+05, -1.329594324738012e+00, 5.349478592514371e-04, -6.189145578757720e-05
13970, 3.264256125830000e-01, -1.823924748910000e-02, 5.014979758025609e+05, -1.314996010417631e+00, 5.130777235454435e-04, -8.040558762106537e-05
13971, 3.256910281760000e-01, -1.811200433710000e-02, 5.021942003933572e+05, -1.313466303712830e+00, 4.747900104893707e-04, -8.137361290717542e-05
13972, 3.249563382720000e-01, -1.798743056710000e-02, 4.943183811805054e+05, -1.330770624207917e+00, 4.619806843105102e-04, -7.683001296381413e-05
13973, 3.242212165300000e-01, -1.786756630830000e-02, 4.854246649330012e+05, -1.350311412560199e+00, 4.921846597982148e-04, -8.692349986515421e-05
13974, 3.234899170930000e-01, -1.772844959600000e-02, 4.825363434085253e+05, -1.356657475109582e+00, 5.402497910457301e-04, -1.162701456459259e-04
13975, 3.227665202320000e-01, -1.755449307210000e-02, 4.866384672035288e+05, -1.347644512401724e+00, 5.672675601688485e-04, -1.522184008248126e-04
13976, 3.220535909760000e-01, -1.734303135610000e-02, 4.949439875485041e+05, -1.329396076011337e+00, 5.489820107158003e-04, -1.753813477369790e-04
13977, 3.213504158080000e-01, -1.710209518370000e-02, 4.989480782173760e+05, -1.320598506342333e+00, 5.019654418542971e-04, -1.735731165745468e-04
13978, 3.206489719650000e-01, -1.685733238360000e-02, 4.919199995703234e+05, -1.336040217494719e+00, 4.756217252113853e-04, -1.625079475221202e-04
13979, 3.199447906320000e-01, -1.662182851330000e-02, 4.801929538623514e+05, -1.361806242832139e+00, 5.008231465417881e-04, -1.725537632701211e-04
13980, 3.192454277440000e-01, -1.637375481950000e-02, 4.742926996639005e+05, -1.374769959607896e+00, 5.573583492163715e-04, -2.130424597262739e-04
13981, 3.185593454560000e-01, -1.609226140710000e-02, 4.771980615457558e+05, -1.368386456914514e+00, 5.980915790200662e-04, -2.649074638661697e-04
13982, 3.178902493130000e-01, -1.577351750830000e-02, 4.866699734985160e+05, -1.347575288488460e+00, 5.895766156127078e-04, -2.990180583599727e-04
13983, 3.172381211390000e-01, -1.542217049870000e-02, 4.933953722309005e+05, -1.332798609139025e+00, 5.472224132808714e-04, -2.998715262953335e-04
13984, 3.165914261590000e-01, -1.506177750620000e-02, 4.888966751683369e+05, -1.342682901004673e+00, 5.238223208937530e-04, -2.905569532309872e-04
13985, 3.159437285220000e-01, -1.470418892350000e-02, 4.864914162171180e+05, -1.347967604810171e+00, 5.187890582268397e-04, -3.027245632451168e-04
13986, 3.153142180910000e-01, -1.431649915380000e-02, 4.869130985965187e+05, -1.347041107281079e+00, 5.062692502438891e-04, -3.164017339557785e-04
13987, 3.146902021260000e-01, -1.392077589760000e-02, 4.759917359094575e+05, -1.371036929819971e+00, 5.214077613123092e-04, -3.321306963768245e-04
13988, 3.140682128730000e-01, -1.352280828180000e-02, 4.637086133254252e+05, -1.398024736945824e+00, 5.868717684266360e-04, -3.943014262213330e-04
13989, 3.134651652570000e-01, -1.309771060360000e-02, 4.647570295287624e+05, -1.395721214035448e+00, 6.495985456163586e-04, -4.936153009070617e-04
13990, 3.128945318340000e-01, -1.263095450050000e-02, 4.832958930162833e+05, -1.354988634130714e+00, 6.340622269104941e-04, -5.612261661057394e-04
13991, 3.123622506590000e-01, -1.212149012380000e-02, 5.007850560332795e+05, -1.316562398858188e+00, 5.648259655079175e-04, -5.517914162716785e-04
13992, 3.118408098440000e-01, -1.160154936560000e-02, 4.952307875348718e+05, -1.328765934720892e+00, 5.392173268618821e-04, -5.294147801285954e-04
13993, 3.113117696170000e-01, -1.109010600060000e-02, 4.826450020648051e+05, -1.356418736235312e+00, 5.816785299471854e-04, -5.896298958907796e-04
13994, 3.108080730920000e-01, -1.055469542100000e-02, 4.914086728925750e+05, -1.337163676587712e+00, 6.019396054307782e-04, -7.038238933515131e-04
13995, 3.103577327050000e-01, -9.974588816240000e-03, 5.201458038073055e+05, -1.274024019617640e+00, 5.370376712959445e-04, -7.547403107940010e-04
13996, 3.099574163140000e-01, -9.359202077940000e-03, 5.339912662309274e+05, -1.243603524592809e+00, 4.821823144081309e-04, -7.397355537124583e-04
13997, 3.095562528620000e-01, -8.745005901780000e-03, 5.404369157027708e+05, -1.229441495063518e+00, 4.526716984958479e-04, -7.485387414211826e-04
13998, 3.091991276850000e-01, -8.105294626090000e-03, 5.560837436769379e+05, -1.195063137882000e+00, 4.075851310306954e-04, -7.792272342985460e-04
13999, 3.088774555500000e-01, -7.447271240210000e-03, 5.679409746055580e+05, -1.169011076676954e+00, 3.672027776478658e-04, -8.070574813008247e-04
14000, 3.085931283800000e-01, -6.773397640190000e-03, 5.780850215800710e+05, -1.146723129833564e+00, 3.297501647351636e-04, -8.677782218895235e-04
14001, 3.083582517970000e-01, -6.080922538190000e-03, 6.058877231099417e+05, -1.085636550152171e+00, 2.313494371442931e-04, -9.225293122872736e-04
14002, 3.082393749520000e-01, -5.362770016970000e-03, 6.498754158346398e+05, -9.889891904076147e-01, 8.146735878781684e-05, -9.075333650574773e-04
14003, 3.082284020350000e-01, -4.634416928910000e-03, 6.937415374872602e+05, -8.926089399931884e-01, -5.372612901603838e-05, -8.050238425363422e-04
13726, 3.083361242070000e-01, -3.913094441060000e-03, 7.376862369576595e+05, -7.960560426824960e-01, -1.599775942791192e-04, -6.381272970365804e-04
9680, 3.085804339410000e-01, -3.230212986110000e-03, 7.728869597931096e+05, -7.187149340128893e-01, -2.059130293160292e-04, -4.370597487833667e-04
9695, 3.089526352380000e-01, -2.604521801310000e-03, 7.948945293451290e+05, -6.703611022966123e-01, -1.776612817629687e-04, -2.412329701664952e-04
9721, 3.095146713300000e-01, -1.961681891700000e-03, 8.042245910161883e+05, -6.498615995742190e-01, -8.930039361117535e-05, -8.939958588739643e-05
9773, 3.101596252050000e-01, -1.396191145010000e-03, 8.033888411620519e+05, -6.516978635791237e-01, 2.984700321026108e-05, 1.878486786179434e-05
9779, 3.109480091120000e-01, -1.059579236820000e-03, 7.890324273259401e+05, -6.832409931845863e-01, 1.560112190674986e-04, 5.787451607559026e-05
9781, 3.117681576550000e-01, -7.994838204210000e-04, 7.702571187807455e+05, -7.244930772763623e-01, 2.301983428073247e-04, 3.579344537807622e-05
9783, 3.126276403690000e-01, -7.984140654310000e-04, 7.512612454765884e+05, -7.662297742288274e-01, 2.572087156724657e-04, -9.622267954026511e-06
9787, 3.134889760550000e-01, -8.638602382330000e-04, 7.466392510756312e+05, -7.763849682828181e-01, 2.393538685663425e-04, -1.767008442696794e-05
9789, 3.143517186010000e-01, -9.256925928290000e-04, 7.451710492801456e+05, -7.796108212047704e-01, 2.255499129008691e-04, -1.587709213219574e-05
9795, 3.152156760910000e-01, -9.854075055479999e-04, 7.434051074600122e+05, -7.834908522727004e-01, 2.174110127998954e-04, -1.479489367667375e-05
9801, 3.160807896700000e-01, -1.043356469630000e-03, 7.420407933123737e+05, -7.864884489199410e-01, 2.117305727782386e-04, -1.323365369144497e-05
9813, 3.169473900520000e-01, -1.093643659410000e-03, 7.407789089792151e+05, -7.892609923644468e-01, 2.077013743195307e-04, -1.180754931486713e-05
9823, 3.178150881410000e-01, -1.141949051360000e-03, 7.394423874005557e+05, -7.921975246946941e-01, 2.038044722283184e-04, -1.098226631735318e-05
9928, 3.186839010050000e-01, -1.187217787300000e-03, 7.386799809314802e+05, -7.938726426134601e-01, 2.003713927534109e-04, -9.097502431186263e-06
9942, 3.195541625910000e-01, -1.220908596530000e-03, 7.379127908437302e+05, -7.955582708383203e-01, 1.980884658620796e-04, -7.203069222942616e-06
9958, 3.204254771740000e-01, -1.250546531090000e-03, 7.370365704308318e+05, -7.974834545480213e-01, 1.959919206763528e-04, -5.735779839284775e-06
9974, 3.212978991460000e-01, -1.271939725480000e-03, 7.361306867508107e+05, -7.994738127706646e-01, 1.932776021091494e-04, -4.712305334241028e-06
9977, 3.221711741320000e-01, -1.293108405810000e-03, 7.350833788408830e+05, -8.017749005991988e-01, 1.887314323433579e-04, -4.551705012065512e-06
9979, 3.230452686200000e-01, -1.314081674460000e-03, 7.345946199497510e+05, -8.028487749820911e-01, 1.826077626886474e-04, -3.737609026326186e-06
9982, 3.239202722220000e-01, -1.328908881720000e-03, 7.346593609710720e+05, -8.027065295404625e-01, 1.768979960788692e-04, -1.771424365249564e-06
9984, 3.247961488740000e-01, -1.331614670940000e-03, 7.350359286306928e+05, -8.018791556135028e-01, 1.730909735319433e-04, 1.257704330331492e-06
10589, 3.256726136050000e-01, -1.316176112930000e-03, 7.355901257295823e+05, -8.006615039689624e-01, 1.721527970911511e-04, 5.411935353498573e-06
9972, 3.265490050280000e-01, -1.276510459160000e-03, 7.360830819564657e+05, -7.995784074288438e-01, 1.747334896319274e-04, 1.056555610244442e-05
9970, 3.274244742370000e-01, -1.210246895640000e-03, 7.358370639315713e+05, -8.001189448174362e-01, 1.797449128584768e-04, 1.516054061128677e-05
9967, 3.282993379940000e-01, -1.128879054230000e-03, 7.344886000664540e+05, -8.030817160882592e-01, 1.833932515814432e-04, 1.709320693049216e-05
9965, 3.291747838210000e-01, -1.047108919440000e-03, 7.326865817765709e+05, -8.070410124082232e-01, 1.817935846288717e-04, 1.621669340452420e-05
9963, 3.300514678210000e-01, -9.725822725399999e-04, 7.320859260581959e+05, -8.083607403980438e-01, 1.758951302935762e-04, 1.616092418640248e-05
9960, 3.309275855580000e-01, -8.860646884930000e-04, 7.330296522790977e+05, -8.062872366081836e-01, 1.717810776894023e-04, 1.970862782798096e-05
9956, 3.318010397290000e-01, -7.718520055230000e-04, 7.339018210643512e+05, -8.043709549138032e-01, 1.732599457857338e-04, 2.533534193990466e-05
9954, 3.326711546370000e-01, -6.311072105140000e-04, 7.330994926794292e+05, -8.061337870890695e-01, 1.766305950037975e-04, 2.864437201890237e-05
9952, 3.335416288700000e-01, -4.895788076900000e-04, 7.315982944779816e+05, -8.094321379148613e-01, 1.758250251909928e-04, 2.887513714326695e-05
9950, 3.344120730240000e-01, -3.452021914460000e-04, 7.318460048440624e+05, -8.088878822065000e-01, 1.726044733469247e-04, 3.146983984808773e-05
9948, 3.352778300570000e-01, -1.730286497510000e-04, 7.330597450525552e+05, -8.062211184073436e-01, 1.739161562605558e-04, 3.819601465902440e-05
9946, 3.361364430790000e-01, 3.350939760090000e-05, 7.327827236907620e+05, -8.068297746371150e-01, 1.798741180507302e-04, 4.457010030670597e-05
9944, 3.369925424030000e-01, 2.518512723110000e-04, 7.307940671712426e+05, -8.111991422975933e-01, 1.833138055626338e-04, 4.635008436702160e-05
9940, 3.378498487930000e-01, 4.667364486410000e-04, 7.302150322669167e+05, -8.124713662137982e-01, 1.824028939429458e-04, 4.877816353234458e-05
9938, 3.387002109640000e-01, 7.085158269510000e-04, 7.311854271429426e+05, -8.103392675091784e-01, 1.843064441599505e-04, 5.624890425086745e-05
9936, 3.395409446820000e-01, 9.828458618139999e-04, 7.307330685256444e+05, -8.113331651953605e-01, 1.913695862654752e-04, 6.420083924394275e-05
9934, 3.403772865040000e-01, 1.271142622800000e-03, 7.284297669248104e+05, -8.163938538704686e-01, 1.969966143096779e-04, 6.741952067377636e-05
9930, 3.412150928630000e-01, 1.555801231100000e-03, 7.271564526970440e+05, -8.191915104561185e-01, 1.979553813268809e-04, 6.999428629744843e-05
9831, 3.420457468970000e-01, 1.861087152930000e-03, 7.275387434875879e+05, -8.183515619779848e-01, 2.000929221682235e-04, 7.734852671215779e-05
9825, 3.428659218890000e-01, 2.193950705010000e-03, 7.267380905957374e+05, -8.201107128512412e-01, 2.068749160555860e-04, 8.571498136095447e-05
9817, 3.436813125740000e-01, 2.538755012290000e-03, 7.241584332606118e+05, -8.257785952756717e-01, 2.128614488578847e-04, 8.956232550337373e-05
9811, 3.444980199180000e-01, 2.880662628240000e-03, 7.225321168456649e+05, -8.293518490172939e-01, 2.145319837669018e-04, 9.247660128698606e-05
